id,text,rating,category,product_name,product_id,sold,shop_id,url
5496,sesuai harga lah ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5497,respon kurang segitudulu bintangnya barang blm buka ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5500,cepat sampai juozzzzz,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5507,respon cepat dan pengiriman cepat thanks,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5509,"ringan kaya ringan
spiker telpon rusakkkk",2,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5513,batere drop susah charge krn mgkn bermasalah,2,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5515,murah tapi belum tahu kualitasnya,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5516,brang udah nympe mksihh,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5528,nya gampang mati sendiri saya tanya ternyata rekondisi cuma ganti kesing barangnya bukan ori nokia charger maupun baterainya semoga sukses jualannya,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5535,baterai cepat habis lampu keypad tidak nyala semua ,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5543,barang bagus dan harga mantap murahnya,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5546,kelamaan pengiriman barang,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5548,pengiriman nya lama hari baru sampe smoga kdpnnya lebih cpt thanks anyway,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5549,seusai harga pengiriman lambat lambat bgt ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5551,beda sama nokia 130 beli counter kwalitas beda jauh,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5552,hati2 chargeran tidak berfungsi sama sekali,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5554,meskipun barang tapi berkualitas asli maaf atas komplain nya ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5555,packing rapi produk sesuai,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5564,barang lama nyampenya pesen tgl baru smape tgl ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5566,pengiriman sangat lama untuk daerah jakarta,2,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5569,saya tau ini barang ori ato gak krn jelas kualitas hardware nya jelek plastik kasar sdh lha jelas nyesel ama kualitasnya makasih,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5576,kecewa berat lebih layak jadi mainan,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5577,gak sesuai dengan gambanya casing terkesang murahan tidak original nokia,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5578,bekerja dengan baik tapi sayangnya bukan nokia asli feelnya lebih mirip ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5580,jadul kondis baru ini dapat berfungsi sebagaimana mestinya hanya kualitas baterainya perlu dipertanyakan masak sehari saja sudah habis baterainya padahal digunakan jarang juga apakah baterai ini ori baterai tidak terkemas dan tanpa seal ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5583,casan bisa dipake,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5586,mp3 gak bisa jauh dri harapan,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5594,casing belakang tidak sesuai contoh gambar ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5596,hpnya ngerestart teruss nokia cap apa ini tdk sesuai dgn harapkan,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5604,respon penjul sangat cepat,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5607,baguuuuuuuuuuuuuusssssssssaa ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5610,klo nya cas masuk2 tpi sekali nya cas pnuh trus pke buat sms sekali lngsung ngedrop ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5612,barang nyampe packing rapih tpi kualitas sangat kurang saat telpn kecil suaranya kecil padahal volume udah maksimal pasang headset juga suka mati jika sentuh produk masih blm bisa recommend,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5614,pesan warna biru sudah konfirm seller nya ternyata dikirim hitam disappointed,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5616,bos knp jaringannya conect ketika sudah masuk sim card gmn solusinya ,2,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5618,pengiriman lama pake banget pas dateng kyk kegores layar speaker pecah suara tlp kecil pdhal sdh maksimal settingannya colokan headset bisa kepake rekomended,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5620,tidak sesuai warna diskripsi yang disepakati,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5625,barang sudah sampai terima kasih ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5629,produk sangat buruk tidak bisa buat telpon dinyalakan menit lgsg mati lagi,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5630,maaf barang untuk slot simcard tdk bisa konek terhubung jaringan baterai sudah dicas cepat habis kalau mau diretur makasih,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5634,hape bekas atau hape semoga usahanya berkah amin,2,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5636,sudah sampai gan tapi daptnya hitam bukan merah,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5637,sama dengan gambar,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5638,makasih gan barangnya udah nyampe walau harus menunggu beberapa hari lamanya ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5640,gan gabilang klo ini dikirain harganya murah karena keluar model baru ,1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5642,barang tolong perhatikan pesanannya karena saya pesan warna putih merah kenapa yang datang hitam gpp ,3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5643,warna pesan tdk sesuai,2,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
5662,sesuai harga laahhh ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5665,bodi belakang lecet cat nya kurang rapih semoga awet ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5666,produk blm memuaskan tapi tetap bekerja dgn baik,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5679,tiruan  yang sama cuma bentuk sama merek aja isi nya zoonk,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5690,mantap dan keren sangat memuaska tapi mau nya respon toko lebih tingkat kan lagi,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5696,handphone berfungsi dgn baik thanks,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5699,sesuai harga ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5728,speaker tlponnya rusak loh gan makasih,2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5733,tidak berfungsi sama sekali,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5735,beli 2pc lagi suara masuk ada suara keluar ngak ada tidak cek brg nya sebelum kirim,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5747,brangx udh smpe cepet jga dtengx tpi syg hpx bisa nyala pas dcas,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5758,lumayan lah nya ckp buat ortu ckp tlp dan sms saja,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5759,produk baru seminggu udh mati gimana sih,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5767,rusakk pedagang diam,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5777,tidak bisa nyala hpnya mau nyala,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5784,barang nya sesuai mantep puas dah namun pengiriman aga lama guys buat abang nya lebih perhati lagi pengiriman nya kalau masalah barang udah lakh top ngausah ragu jamin sesuai sama sama deskripsi hatur nuhun,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5789,barang bagus kemasan rapi cepat sampainya ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5795,produk untuk nya baik dan bisa nyala hanya saja chargernya tidak bisa rusak karena pake charger yang lain bisa kemungkinan produk bermasalah dan saya kecewa ,2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5798,paling rapi barang sesuai,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5806,ada cacat sedikit tapi gpp semoga awet,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5807,barang mirip dengan asli suara dering nya kecil sekali agak kecewa sih krn kira samsung asli,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5811,barang udah sampe cuma dibagian tutup batre deket lipatannya renggang gak ada buku panduannya sinyalnya susah banget ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5815,produk bagussss tapiiiii setting tidak gnt bhs lain ‍♀️,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5819,respon cepat tapi sayang casing bagian belakang ada pecah,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5840,"baterainya boros cukup pertama dan terakhir makasih gan
sukses selalu ",2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5842,pengiriman lambat sabtu pagi transaksi selasa malem barunampai lemot,2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5845,barang jelek casing ori speker pecah ini barang asli samsung apa casingnya saja samsung,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5846,pelayanan sangat lambat,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5851,kwalitas menengecewakan langsung rusak,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5856,kecewa dengan nya ternyata suara nada dering nya aneh tidak layaknya samsung ,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5859,cret cret cret cret cret cret,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5861,barang oke pengiriman cepat warna tdk sesuai pesanan ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5880,barang bagus pking bagus ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5882,cacan cacan taik tffffgfffggggggggggggggg,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5883,standar ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5887,cpet rusaakkk dan jual toko tidak bertanggung jawab sangat kecewa sekali hati hati dgn toko ini tidak ada tanggung jawabnya ,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5891,"kurang respon kalau ada kendala barang nya
kedepan coba pelayanan nya lebih mantap lagi",1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5892,barang refubrished banyak kendala tapu kalo buat telpon lmyan ,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5895,barang rekondisi tidak dicantumkan pada deskripsi,2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5897,sangat mengecewakan nya seperti bkn baru tdk ada kitabnya ,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5898,produk dkrim dengan baik hanya kontak nya cuma 300,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5901,barang kurang lengkap tidak ada handsfreenya,2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5906,pengiriman lamaaa fitur barang tidak sesuai dengan yang asli ,2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5907,,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5910,saya beli ini penjualnya langsung kirim tempat bude saya sumatra menurut beliau baru sehari dipakai sudah tidak bisa dicharge pas dicek tempat servis dibilang kalo samsung palsu mengecewakan mana beli pcs pula ,1,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5915,user ramah pengiriman lumayan cepat barang normal meski refurbish smg awet,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5935,sesuai dgn pesan barang nya,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5939,mohon untuk lebih perhatikan kualitas jualanya krn kepuasan pelanggan keberhasilan penjual terimakasih,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5940,respond cepat sampainya lama barang bagus ada retaknya sangat sayangkan ,2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5944,speaker berfungsi kalo tlp atau tlp kedengeran suara tlp juga kadang nada sibuk pdhl hape sedang tidak gunakan tlp hape lain juga nyambung kadang pdhl pulsa banyak over all kecewa banyak ,2,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
5974,product oke pas buka uda ada aplikasinya katanya dari xiaominya ,3,handphone,Xiaomi Redmi Note 4 &#40; Pro / 4X &#41; Snapdragon 625 3/32 Resmi TAM - Gold,449585303,164,1357768,https://www.tokopedia.com/sellerhp/xiaomi-redmi-note-4-pro-4x-snapdragon-625-3-32-resmi-tam-gold
6003,terima kasih banyak terima kasih banyak,3,handphone,Xiaomi Redmi Note 4 &#40; Pro / 4X &#41; Snapdragon 625 3/32 Resmi TAM - Gold,449585303,164,1357768,https://www.tokopedia.com/sellerhp/xiaomi-redmi-note-4-pro-4x-snapdragon-625-3-32-resmi-tam-gold
6052,pengiriman lambat dan respon mohon perbaikin kwalitas pelayanan,3,handphone,Xiaomi Redmi Note 4 4/64 Black,172726294,1,1357768,https://www.tokopedia.com/sellerhp/xiaomi-redmi-note-4-464-black
6065,"barang kirim salah kirim warna sudah dikembalikan uang selanjutnya setelah check barang ternyata itu yang dikirim redmi note bukan redmi note harusnya cpu helio x20 deca core 1ghz ternyata yang dikirim qualcom snapdragon 625 octa core max ghz
jadi kadung deh mau refund juga repoooooot",1,handphone,Xiaomi Redmi Note 4X 4/64 GB Black,176747537,1,1357768,https://www.tokopedia.com/sellerhp/xiaomi-redmi-note-4x-464-gb-black
6113,produk tinggal response seller ditingkatkan karena pertanyaan buyer jarang dijawab,3,handphone,Xiaomi Redmi Note 4 Pro / 4X Snapdragon 4 / 64 GB Black Edition,185183000,83,1357768,https://www.tokopedia.com/sellerhp/xiaomi-redmi-note-4-pro-4x-snapdragon-4-64-gb-black-edition-1
6128,pengiriman telat dan hrs direset update systemnya dulu agar bisa nyala ,3,handphone,Xiaomi Redmi Note 4 Pro / 4X Snapdragon 4 / 64 GB Black Edition,185183000,83,1357768,https://www.tokopedia.com/sellerhp/xiaomi-redmi-note-4-pro-4x-snapdragon-4-64-gb-black-edition-1
6153,barang sesuai dengan pesanan,1,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,415417287,117,2292628,https://www.tokopedia.com/jesslyn2017/hp-samsung-piton-b310-handphone-sm-b310e-guru-music-2-dual-sim-card
6164,hitam suara pecah ,2,handphone,HP SAMSUNG Piton B310 Handphone SM-B310E Guru Music 2 Dual sim card,415417287,117,2292628,https://www.tokopedia.com/jesslyn2017/hp-samsung-piton-b310-handphone-sm-b310e-guru-music-2-dual-sim-card
6177,kaya bukan baru lain sama rumah gpp lah smoga awet,3,handphone,HP SAMSUNG Lipat Caramel GT-E1272 Handphone Samsung Caramel Flip E1272,353263791,298,2292628,https://www.tokopedia.com/jesslyn2017/hp-samsung-lipat-caramel-gt-e1272-handphone-samsung-caramel-flip-e1272
